Image,Model,Price,Gender,Peso Hombre,Peso Mujer,Drop,Amortiguación,Constitución,Pisada,Superficie,Uso,Ritmo,Pie,Apoyo,Distancia,Año,URL
Unknow,New Balance Fresh Foam X More v4,"150,00 €","Hombre, Mujer",295 gr,237 gr,4 mm,Alto,"Medio, Fuerte",Neutro,Asfalto,Entrenamiento,Bajo,Normal,Talón,"Corto, 10K, Media maratón, Maratón",2022,
Unknow,HOKA Bondi 8,"160,00 €","Hombre, Mujer",304 gr,4 mm,Alto,"Medio, Fuerte",Neutro,Asfalto,Entrenamiento,Medio,Normal,Talón,"Corto, 10K, Media maratón, Maratón",2022,,
https://static.runnea.com/images/202202/scott-pursuit-ficha-caracteristicas-precios-estandar-400x400x80xX.jpg?1,Scott Pursuit,"88,00 €","Hombre, Mujer",250 gr,225 gr,8 mm,Neutro,Delgada,Neutro,Asfalto,Varios,"Medio, Alto",Normal,Talón,"10K, Media maratón",2022,
https://static.runnea.com/images/202202/reebok-energen-lite-zapatillas-chaussure-scarpe-400x400x80xX.jpg?1,Reebok Energen Lite,"45,00 €","Hombre, Mujer",Neutro,Delgada,Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,Corto,2022,,,,
https://static.runnea.com/images/202203/scott-kinabalu-ultra-rc-zapatillas-chaussure-scarpe-400x400x80xX.jpg?1,Scott Kinabalu Ultra RC,"79,98 €","Hombre, Mujer",270 gr,230 gr,8 mm,Neutro,"Delgada, Medio",Neutro,Trail,Competición,Alto,Normal,Punta,"Media maratón, Maratón, ultra-trail",2022,
https://static.runnea.com/images/202205/puma-run-xx-nitro-zapatillas-chaussure-scarpe.jpg-400x400x80xX.jpg?1,Puma Run XX Nitro,"72,25 €",Mujer,216 gr,8 mm,Neutro,"Delgada, Medio",Neutro,Asfalto,Entrenamiento,Medio,Normal,Talón,"Corto, 10K, Media maratón, Maratón",2022,,
https://static.runnea.com/images/202204/nike-pegasus-39-flyease-zapatillas-chaussure-scarpe-400x400x80xX.jpg?1,Nike Pegasus 39 FlyEase,"78,99 €","Hombre, Mujer",250 gr,10 mm,Neutro,Medio,Neutro,Asfalto,Varios,"Medio, Alto",Normal,"Punta, Talón","Corto, 10K, Media maratón, Maratón",2022,,
https://static.runnea.com/images/202205/kelme-valencia-zapatillas-chaussure-scarpe-400x400x80xX.jpg?1,Kelme Valencia,"44,73 €","Hombre, Mujer",305 gr,10 mm,Neutro,"Medio, Fuerte",Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"Corto, 10K, Media maratón, Maratón",2022,,
https://static.runnea.com/images/202206/nike-renew-run-3-zapatillas-chaussure-scarpe.jpg-400x400x80xX.jpg?1,Nike Renew Run 3,"89,09 €","Hombre, Mujer","Neutro, Alto","Medio, Fuerte",Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"Corto, 10K, Media maratón",2022,,,,
https://static.runnea.com/images/202209/on-cloudboom-echo-3-zapatillas-chaussure-scarpe.jpg-400x400x80xX.jpg?1,On Cloudboom Echo 3,"299,00 €","Hombre, Mujer",217 gr,10 mm,Alto,Delgada,Neutro,Asfalto,Competición,Alto,Placa de carbono,Normal,Punta,"Corto, 10K, Media maratón, Maratón",2022,
https://static.runnea.com/images/202209/reebok-floatride-energy4-adventure-zapatillas-chaussure-scarpe-400x400x80xX.jpg?1,Reebok Floatride Energy 4 Adventure,"55,00 €","Hombre, Mujer",272 gr,229 gr,9 mm,Neutro,"Delgada, Medio",Neutro,Trail,Entrenamiento,Medio,Normal,Talón,"Corto, 10K, Media maratón",Material reciclado,Unknown
https://static.runnea.com/images/202209/mizuno-zapatillas-running-wave-neo-wind-chaussure-scarpe-running-400x400x80xX.jpg?1,Mizuno Wave Neo Wind,"93,99 €","Hombre, Mujer",255 gr,220 gr,12 mm,Neutro,"Delgada, Medio",Neutro,Asfalto,"Entrenamiento, Varios","Medio, Alto",Normal,Talón,"Corto, 10K, Media maratón","Material reciclado, Sostenibles en CO2",Unknown
https://static.runnea.com/images/202209/mizuno-wave-neo-ultra-zapatillas-chaussure-scarpe-400x400x80xX.jpg?1,Mizuno Wave Neo Ultra,"109,98 €","Hombre, Mujer",300 gr,240 gr,Alto,"Delgada, Medio","Neutro, Supinador",Asfalto,Entrenamiento,Medio,Normal,Talón,"Corto, 10K, Media maratón, Maratón","Material reciclado, Sostenibles en CO2",2022,
https://static.runnea.com/images/202210/nike-air-winflo-9-shield-zapatillas-running-400x400x80xX.jpg?1,Nike Air Winflo 9 Shield,"64,99 €","Hombre, Mujer",Neutro,"Delgada, Medio",Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"Corto, 10K, Media maratón",2022,,,,
https://static.runnea.com/images/202210/asics-gel-cumulus-24-tr-zapatillas-running-400x400x80xX.jpg?1,ASICS Gel Cumulus 24 TR,"89,60 €","Hombre, Mujer",Neutro,"Medio, Fuerte",Pronador,Trail,Entrenamiento,"Bajo, Medio",Normal,Talón,"10K, Media maratón, Maratón","Material reciclado, Sostenibles en CO2",2022,,,
https://static.runnea.com/images/202211/saucony-echelon-9-zapatillas-running-400x400x80xX.jpg?1,Saucony Echelon 9,"117,00 €","Hombre, Mujer",292 gr,8 mm,Neutro,Medio,Neutro,Asfalto,Varios,Medio,Placa de carbono,"Normal, Plano",Talón,"10K, Media maratón, Maratón",2022,
https://static.runnea.com/images/202304/under-armour-flow-velociti-elite-zapatillas-running-400x400x90xX.jpg?1,Under Armour Flow Velociti Elite,"182,00 €","Hombre, Mujer",212 gr,180 gr,8 mm,Alto,"Delgada, Medio",Neutro,Asfalto,Competición,Alto,Placa de carbono,Normal,Punta,"10K, Media maratón, Maratón",Unknown
https://static.runnea.com/images/202308/salomon-drx-bliss-zapatillas-running-400x400x90xX.jpg?1,Salomon DRX Bliss,"108,80 €","Hombre, Mujer",266 gr,8 mm,Neutro,Fuerte,Pronador,Asfalto,"Entrenamiento, Competición","Bajo, Medio",Normal,Talón,"10K, Media maratón, Maratón",2023,,
https://static.runnea.com/images/202212/reebok-lite-3-zapatillas-running-400x400x100xX.jpg?1,Reebok Lite 3,"45,00 €","Hombre, Mujer",menos 300,Neutro,Medio,Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"Corto, 10K, Media maratón",2022,,,
https://static.runnea.com/images/202212/adidas-runfalcon-3-tr-zapatillas-running-400x400x100xX-1.jpg?1,Adidas Runfalcon 3 TR,"45,99 €",Hombre,297.4 gr,9 mm,Neutro,"Medio, Fuerte",Neutro,Trail,Entrenamiento,"Bajo, Medio",Normal,Talón,"Corto, 10K, Media maratón",Material reciclado,2022,
https://static.runnea.com/images/202307/saucony-triumph-rfg-zapatillas-running-400x400x90xX.jpg?1,Saucony Triumph RFG,"155,78 €","Hombre, Mujer",295 gr,10 mm,Neutro,Medio,Neutro,Asfalto,"Entrenamiento, Competición","Bajo, Medio",Normal,Talón,"10K, Media maratón, Maratón","Veganas, Material reciclado, Sostenibles en CO2",2023,
https://static.runnea.com/images/202301/salomon-aero-blaze-zapatillas-running-400x400x90xX.jpg?1,Salomon Aero Blaze,"64,98 €","Hombre, Mujer",8 mm,"Neutro, Alto",Medio,Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"10K, Media maratón, Maratón",2023,,,
https://static.runnea.com/images/202305/altra-superior-6-zapatillas-running-400x400x90xX.jpg?1,Altra Superior 6,"90,94 €","Hombre, Mujer",269 gr,229 gr,Neutro,Medio,Neutro,Trail,"Entrenamiento, Competición",Medio,Normal,Punta,"10K, Media maratón, Maratón",2023,,
https://static.runnea.com/images/202303/puma-liberate-nitro-2-zapatillas-running-400x400x90xX.jpg?1,Puma Liberate Nitro 2,"79,95 €","Hombre, Mujer",184 gr,8 mm,"Neutro, Alto","Delgada, Medio",Asfalto,"Entrenamiento, Competición",Alto,Normal,Punta,"10K, Media maratón, Maratón",2023,,,
https://static.runnea.com/images/202302/saucony-peregrine-13-st-zapatillas-running-400x400x90xX.jpg?1,Saucony Peregrine 13 ST,"97,99 €","Hombre, Mujer",275 gr,4 mm,Neutro,"Medio, Fuerte",Neutro,Trail,Entrenamiento,Bajo,Normal,"Corto, 10K, Media maratón, Maratón",2023,,,
https://static.runnea.com/images/202303/hoka-challenger-7-gore-tex-zapatillas-running-400x400x90xX.jpg?1,HOKA Challenger 7 GORE-TEX,"111,96 €","Hombre, Mujer",275 gr,5 mm,Alto,Medio,Neutro,Trail,"Entrenamiento, Competición","Bajo, Medio",Gore-tex,Normal,Talón,"10K, Media maratón, Maratón",Material reciclado,Unknown
Unknow,Unknow,Unknow,,,,,,,,,,,,,,,Unknown
Unknow,Unknow,Unknow,,,,,,,,,,,,,,,Unknown
Unknow,Unknow,Unknow,,,,,,,,,,,,,,,Unknown
Unknow,Unknow,Unknow,,,,,,,,,,,,,,,Unknown
Unknow,HOKA Clifton 9,"150,00 €","Hombre, Mujer","275 (9,5 US)",225 (7 US),5 mm,"Neutro, Alto","Delgada, Medio","Neutro, Supinador",Asfalto,Entrenamiento,"Medio, Alto","Cavo, Normal","Punta, Talón","Corto, 10K, Media maratón, Maratón",2023,
Unknow,ASICS Nimbus 25,"200,00 €","Hombre, Mujer",289 gr,227 gr,8 mm,Alto,"Medio, Fuerte",Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"10K, Media maratón, Maratón","Material reciclado, Sostenibles en CO2",Unknown
Unknow,Nike Pegasus 40,"129,99 €","Hombre, Mujer",274 gr,233 gr,10 mm,Neutro,Medio,Neutro,Asfalto,Entrenamiento,Medio,Normal,Talón,"Corto, 10K, Media maratón, Maratón",2023,
Unknow,New Balance Fresh Foam X 1080 v12,"180,00 €","Hombre, Mujer",292 gr,234 gr,8 mm,Alto,Medio,Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"10K, Media maratón, Maratón",Material reciclado,Unknown
Unknow,ASICS Novablast 3,"150,00 €","Hombre, Mujer",252 gr,8 mm,Alto,Medio,Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"10K, Media maratón, Maratón",2022,,
Unknow,Adidas Adizero Boston 12,"160,00 €","Hombre, Mujer",267 gr,227 gr,7 mm,Neutro,"Delgada, Medio",Neutro,Asfalto,"Entrenamiento, Competición",Alto,Normal,Punta,"Corto, 10K, Media maratón, Maratón",Material reciclado,Unknown
Unknow,Nike Pegasus 39,"119,99 €","Hombre, Mujer",270 gr,230 gr,10 mm,Neutro,"Delgada, Medio",Neutro,Asfalto,"Entrenamiento, Competición","Medio, Alto",Normal,Talón,"Corto, 10K, Media maratón, Maratón",2021,
Unknow,HOKA Speedgoat 5,"150,00 €","Hombre, Mujer",292 gr,5 mm,Alto,"Delgada, Medio",Neutro,Trail,Entrenamiento,"Medio, Alto",Normal,Talón,"Maratón, ultra-trail",Veganas,2021,
Unknow,Adidas Ultraboost Light 23,"199,99 €","Hombre, Mujer",299 gr,262 gr,10 mm,Alto,"Medio, Fuerte","Neutro, Supinador",Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"Corto, 10K, Media maratón, Maratón","Material reciclado, Sostenibles en CO2",Unknown
Unknow,Nike Zoom Fly 5,"159,99 €","Hombre, Mujer",286 gr,8 mm,Neutro,Delgada,Neutro,Asfalto,"Entrenamiento, Competición",Alto,Placa de carbono,Normal,Punta,"Corto, 10K, Media maratón, Maratón",Material reciclado,Unknown
Unknow,New Balance Fresh Foam X More v4,"150,00 €","Hombre, Mujer",295 gr,237 gr,4 mm,Alto,"Medio, Fuerte",Neutro,Asfalto,Entrenamiento,Bajo,Normal,Talón,"Corto, 10K, Media maratón, Maratón",2022,
Unknow,HOKA Bondi 8,"160,00 €","Hombre, Mujer",304 gr,4 mm,Alto,"Medio, Fuerte",Neutro,Asfalto,Entrenamiento,Medio,Normal,Talón,"Corto, 10K, Media maratón, Maratón",2022,,
https://static.runnea.com/images/202303/joma-supercross-8-zapatillas-running-400x400x90xX.jpg?1,Joma Supercross 8,"61,46 €","Hombre, Mujer",266 gr,10 mm,Neutro,Medio,Neutro,Asfalto,"Entrenamiento, Competición",Medio,"10K, Media maratón, Maratón",2023,,,,
https://static.runnea.com/images/202304/reebok-lite-plus-3-zapatillas-running-400x400x90xX.jpg?1,Reebok Lite Plus 3,"50,00 €",Hombre,241 gr,"11,5",Neutro,Delgada,Neutro,Asfalto,Entrenamiento,Bajo,Normal,Talón,"10K, Media maratón, Maratón",2023,,
https://static.runnea.com/images/202304/mizuno-wave-ibuki-4-gtx-zapatillas-running-400x400x90xX.jpg?1,Mizuno Wave Ibuki 4 GTX,"61,20 €","Hombre, Mujer",310 gr,255 gr,8 mm,Neutro,"Medio, Fuerte",Neutro,Trail,Entrenamiento,Bajo,Normal,"10K, Media maratón, Maratón",2023,,
https://static.runnea.com/images/202306/hoka-zinal-2-zapatillas-running-400x400x90xX-1.jpg?1,HOKA Zinal 2,"149,39 €","Hombre, Mujer",227 gr,189 gr,5 mm,"Neutro, Alto",Medio,Neutro,Trail,"Entrenamiento, Competición","Medio, Alto",Normal,"Corto, 10K, Media maratón, Maratón",2023,,
https://static.runnea.com/images/202306/joma-podium-zapatillas-running-400x400x90xX.jpg?1,Joma Podium,"90,00 €",Hombre,8 mm,Neutro,Delgada,Neutro,Asfalto,Entrenamiento,Alto,Normal,"Corto, 10K, Media maratón",2023,,,,
https://static.runnea.com/images/202307/evadict-mt-cushion-2-zapatillas-running-400x400x90xX.jpg?1,Kiprun Evadict MT Cushion 2,"99,99 €","Hombre, Mujer",295 gr,255 gr,4 mm,Neutro,Medio,Neutro,Trail,"Entrenamiento, Competición",Bajo,Normal,"Corto, 10K, Media maratón",2023,,
https://static.runnea.com/images/202308/brooks-divide-4-gtx-zapatillas-running-400x400x90xX.jpg?1,Brooks Divide 4 GTX,"117,00 €","Hombre, Mujer",309 gr,278 gr,8 mm,Neutro,Medio,Neutro,Trail,Entrenamiento,Bajo,Gore-tex,Normal,Talón,"Corto, 10K, Media maratón, Maratón",Unknown
https://static.runnea.com/images/202308/brooks-cascadia-17-gtx-zapatillas-running-400x400x90xX.jpg?1,Brooks Cascadia 17 GTX,"144,50 €","Hombre, Mujer","289,2",8 mm,Alto,"Medio, Fuerte",Neutro,Trail,Entrenamiento,"Bajo, Medio",Gore-tex,Normal,Talón,"Media maratón, Maratón, ultra-trail",Material reciclado,Unknown
https://static.runnea.com/images/202211/on-cloudswift-zapatillas-running-400x400x80xX.jpg?1,On Cloudswift,"127,95 €","Hombre, Mujer",6 mm,Neutro,Medio,Neutro,Asfalto,Entrenamiento,Medio,Normal,Punta,"Corto, 10K",2019,,,
https://static.runnea.com/images/202012/asics-hyper-speed-caracteristicas-400x400x80xX.jpg?1,ASICS HYPER SPEED,"70,00 €","Hombre, Mujer",210 gr,5 mm,Alto,"Delgada, Medio",Neutro,Asfalto,Varios,Alto,Normal,Punta,"Corto, 10K, Media maratón, Maratón",2020,,
https://static.runnea.com/images/202012/hoka-one-one-carbon-x-2-caracteristicas-400x400x80xX.jpg?1,HOKA Carbon X 2,"109,00 €","Hombre, Mujer",239 gr,5 mm,Neutro,Medio,Neutro,Asfalto,"Entrenamiento, Competición",Alto,Placa de carbono,Normal,Punta,"Media maratón, Maratón",2020,
https://static.runnea.com/images/202103/asics-gel-excite8-caracteristicas-400x400x80xX.jpg?1,ASICS Gel Excite 8,"55,99 €","Hombre, Mujer",Neutro,Medio,Neutro,Asfalto,Entrenamiento,"Bajo, Medio","Corto, 10K",2021,,,,,,
https://static.runnea.com/images/202103/new-balance-fresh-foam-more-v3-ficha-400x400x80xX.jpg?1,New Balance Fresh Foam More V3,"96,00 €","Hombre, Mujer",309 gr,248 gr,8 mm,Alto,"Medio, Fuerte",Neutro,Asfalto,Entrenamiento,"Medio, Alto",Normal,Talón,"10K, Media maratón, Maratón",2021,
https://static.runnea.com/images/202103/the-north-face-vectiv-enduris-ficha-400x400x80xX__121034.jpg?1,The North Face Vectiv Enduris,"91,99 €","Hombre, Mujer",278 gr,6 mm,Alto,Neutro,Trail,Entrenamiento,"Bajo, Medio","Media maratón, Maratón",2021,,,,,
https://static.runnea.com/images/202104/new-balance-nitrel-v4-caracteristicas-400x400x80xX.jpg?1,New Balance Nitrel v4,"60,00 €","Hombre, Mujer",292 gr,6 mm,Neutro,Medio,Neutro,"Asfalto, Trail",Entrenamiento,Bajo,Normal,Talón,"Corto, 10K, Media maratón",2021,,
https://static.runnea.com/images/202108/saucony-omni-20-ficha-400x400x80xX.jpg?1,Saucony Omni 20,"92,99 €","Hombre, Mujer",332 gr,292 gr,8 mm,Neutro,Medio,Pronador,Asfalto,Entrenamiento,Medio,"Corto, 10K",2021,,,
https://static.runnea.com/images/202112/asics-gel-kinsei-ficha-caracteristicas-precios-400x400x80xX.jpg?1,ASICS Gel Kinsei Blast,"122,00 €","Hombre, Mujer",310 gr,255 gr,10 mm,Alto,Medio,Neutro,Asfalto,Entrenamiento,Medio,Normal,Talón,2021,,
https://static.runnea.com/images/202201/asics-gel-nimbus-lite3-ficha-caracteristicas-precios-400x400x80xX.jpg?1,ASICS Gel Nimbus Lite 3,"112,00 €","Hombre, Mujer",260 gr,230 gr,10 mm,Alto,Medio,Neutro,Asfalto,Entrenamiento,Medio,Normal,Talón,"10K, Media maratón, Maratón",Material reciclado,Unknown
https://static.runnea.com/images/202203/mizuno-wave-shadow-5-zapatillas-chaussure-scarpe-400x400x80xX.jpg?1,Mizuno Wave Shadow 5,"67,50 €","Hombre, Mujer",255 gr,8 mm,Neutro,Delgada,Neutro,Asfalto,Entrenamiento,Alto,Normal,Punta,"Corto, 10K, Media maratón",2022,,
https://static.runnea.com/images/202203/merrell-antora2-zapatillas-chaussure-scarpe-400x400x80xX.jpg?1,Merrell Antora 2,"88,99 €",Mujer,235 gr,8 mm,Neutro,Medio,Neutro,Trail,Entrenamiento,Medio,Normal,Talón,"Corto, 10K, Media maratón, Maratón",Veganas,2022,
https://static.runnea.com/images/202204/merrell-moab-speed-gore-tex-zapatillas-chaussure-scarpe.jpg-400x400x80xX.jpg?1,Merrell Moab Speed GORE-TEX,"92,97 €","Hombre, Mujer",Neutro,"Delgada, Medio",Neutro,Trail,Entrenamiento,Bajo,Gore-tex,Normal,Talón,"Corto, 10K, Media maratón",Material reciclado,2022,,
https://static.runnea.com/images/202204/joma-super-cross7-zapatillas-chaussure-scarpe-400x400x80xX.jpg?1,Joma Supercross 7,"65,00 €","Hombre, Mujer",305 gr,266 gr,10,Alto,Medio,Neutro,Asfalto,Entrenamiento,"Medio, Alto",Normal,Talón,"Corto, 10K, Media maratón, Maratón",2022,
https://static.runnea.com/images/202205/reebok-energen-plus-zapatillas-chaussure-scarpe-400x400x80xX.jpg?1,Reebok Energen Plus,"55,00 €","Hombre, Mujer",Neutro,Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"Corto, 10K",2022,,,,,
https://static.runnea.com/images/202205/asics-evoride-3-azules-400x400x80xX.jpg?1,ASICS EvoRide 3,"55,00 €","Hombre, Mujer",212 gr,5 mm,Neutro,Medio,Neutro,Varios,Alto,Normal,Punta,"Corto, 10K, Media maratón",2022,,,
Unknow,Unknow,Unknow,,,,,,,,,,,,,,,Unknown
Unknow,Unknow,Unknow,,,,,,,,,,,,,,,Unknown
Unknow,Unknow,Unknow,,,,,,,,,,,,,,,Unknown
Unknow,Unknow,Unknow,,,,,,,,,,,,,,,Unknown
Unknow,HOKA Clifton 9,"150,00 €","Hombre, Mujer","275 (9,5 US)",225 (7 US),5 mm,"Neutro, Alto","Delgada, Medio","Neutro, Supinador",Asfalto,Entrenamiento,"Medio, Alto","Cavo, Normal","Punta, Talón","Corto, 10K, Media maratón, Maratón",2023,
Unknow,ASICS Nimbus 25,"200,00 €","Hombre, Mujer",289 gr,227 gr,8 mm,Alto,"Medio, Fuerte",Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"10K, Media maratón, Maratón","Material reciclado, Sostenibles en CO2",Unknown
Unknow,Nike Pegasus 40,"129,99 €","Hombre, Mujer",274 gr,233 gr,10 mm,Neutro,Medio,Neutro,Asfalto,Entrenamiento,Medio,Normal,Talón,"Corto, 10K, Media maratón, Maratón",2023,
Unknow,New Balance Fresh Foam X 1080 v12,"180,00 €","Hombre, Mujer",292 gr,234 gr,8 mm,Alto,Medio,Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"10K, Media maratón, Maratón",Material reciclado,Unknown
Unknow,ASICS Novablast 3,"150,00 €","Hombre, Mujer",252 gr,8 mm,Alto,Medio,Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"10K, Media maratón, Maratón",2022,,
Unknow,Adidas Adizero Boston 12,"160,00 €","Hombre, Mujer",267 gr,227 gr,7 mm,Neutro,"Delgada, Medio",Neutro,Asfalto,"Entrenamiento, Competición",Alto,Normal,Punta,"Corto, 10K, Media maratón, Maratón",Material reciclado,Unknown
Unknow,Nike Pegasus 39,"119,99 €","Hombre, Mujer",270 gr,230 gr,10 mm,Neutro,"Delgada, Medio",Neutro,Asfalto,"Entrenamiento, Competición","Medio, Alto",Normal,Talón,"Corto, 10K, Media maratón, Maratón",2021,
Unknow,HOKA Speedgoat 5,"150,00 €","Hombre, Mujer",292 gr,5 mm,Alto,"Delgada, Medio",Neutro,Trail,Entrenamiento,"Medio, Alto",Normal,Talón,"Maratón, ultra-trail",Veganas,2021,
Unknow,Adidas Ultraboost Light 23,"199,99 €","Hombre, Mujer",299 gr,262 gr,10 mm,Alto,"Medio, Fuerte","Neutro, Supinador",Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"Corto, 10K, Media maratón, Maratón","Material reciclado, Sostenibles en CO2",Unknown
Unknow,Nike Zoom Fly 5,"159,99 €","Hombre, Mujer",286 gr,8 mm,Neutro,Delgada,Neutro,Asfalto,"Entrenamiento, Competición",Alto,Placa de carbono,Normal,Punta,"Corto, 10K, Media maratón, Maratón",Material reciclado,Unknown
Unknow,New Balance Fresh Foam X More v4,"150,00 €","Hombre, Mujer",295 gr,237 gr,4 mm,Alto,"Medio, Fuerte",Neutro,Asfalto,Entrenamiento,Bajo,Normal,Talón,"Corto, 10K, Media maratón, Maratón",2022,
Unknow,HOKA Bondi 8,"160,00 €","Hombre, Mujer",304 gr,4 mm,Alto,"Medio, Fuerte",Neutro,Asfalto,Entrenamiento,Medio,Normal,Talón,"Corto, 10K, Media maratón, Maratón",2022,,
https://static.runnea.com/images/202208/asics-gel-excite-trail-zapatillas-chaussure-scarpe-400x400x80xX.jpg?1,ASICS GEL Excite Trail,"76,50 €","Hombre, Mujer",300 gr,247 gr,8 mm,Neutro,Medio,Neutro,Trail,Entrenamiento,"Bajo, Medio",Normal,Talón,"Corto, 10K, Media maratón",2022,
https://static.runnea.com/images/202209/under-armour-charged-vantage2-zapatillas-chaussure-scarpe-400x400x80xX.jpg?1,Under Armour Charged Vantage 2,"55,97 €","Hombre, Mujer",281 gr,234 gr,8 mm,Neutro,Medio,Neutro,Asfalto,Entrenamiento,Medio,Talón,"Corto, 10K, Media maratón",2022,,
https://static.runnea.com/images/202209/underarmour-chargedassert9-zapatillas-chaussure-scarpe-400x400x80xX.jpg?1,Under Armour Charged Assert 9,"54,80 €","Hombre, Mujer",281 gr,10 mm,Neutro,"Medio, Fuerte",Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"Corto, 10K, Media maratón",2022,,
https://static.runnea.com/images/202210/adidas-ultraboost-22-gore-tex-zapatillas-running-400x400x80xX.jpg?1,Adidas Ultraboost 22 Gore-Tex,"125,00 €","Hombre, Mujer",400 gr,10 mm,Alto,"Medio, Fuerte",Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Gore-tex,Normal,Talón,"10K, Media maratón, Maratón",Material reciclado,Unknown
https://static.runnea.com/images/202210/inov-8-parkclaw-g-280-zapatillas-running-400x400x80xX.jpg?1,Inov-8 Parkclaw G 280,"114,75 €","Hombre, Mujer",280 gr,8 mm,Neutro,"Delgada, Medio",Neutro,Trail,Varios,"Medio, Alto",Normal,Punta,"10K, Media maratón, Maratón",2022,,
https://static.runnea.com/images/202210/asics-asics-gt-1000-11-tr-zapatillas-running-400x400x80xX.jpg?1,ASICS GT-1000 11 TR,"72,80 €","Hombre, Mujer",290 gr,8 mm,Neutro,Medio,Neutro,Trail,Entrenamiento,"Bajo, Medio",Normal,Talón,"Corto, 10K, Media maratón, Maratón","Material reciclado, Sostenibles en CO2",2022,
https://static.runnea.com/images/202211/new-balance-fresh-foam-x-1080v12-permafrost-zapatillas-running-400x400x80xX.jpg?1,New Balance Fresh Foam X 1080 v12 Permafrost,"130,00 €","Hombre, Mujer",289 gr,8 mm,Alto,Medio,Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"10K, Media maratón, Maratón",2022,,
https://static.runnea.com/images/202211/craft-ctm-ultra-trail-zapatillas-running-400x400x80xX.jpg?1,Craft CTM Ultra Trail,"84,98 €","Hombre, Mujer",300 gr,10 mm,Neutro,Delgada,Neutro,Trail,"Entrenamiento, Competición","Medio, Alto",Normal,"Punta, Talón","Media maratón, Maratón, ultra-trail",2022,,
